name,url,category,brand,price,old_price,discount,image_url,scraped_at
PC CPS x MSI Gaming Intel I5 Gen 12 RTX 5060 8GB,https://cellphones.com.vn/pc-gaming-cps-x-msi-intel-i5-gen-12-rtx-5060-8gb.html,pc,MSI,27990000,39890000,"Giảm 
30%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/m/gm_2_.png,2026-07-14T22:22:21.079037
Máy tính All In One văn phòng MSI PRO-AP242-12M-213VN,https://cellphones.com.vn/may-tinh-all-in-one-msi-pro-ap242-12m-213vn.html,pc,MSI,20990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tinh-all-in-one-msi-pro-ap242-12m-213vn.png,2026-07-14T22:22:21.146204
PC CPS Core Work X147 i7-14700 / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-x147.html,pc,Unknown,22990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-van-phong-s4-spa_4__3.png,2026-07-14T22:22:21.204822
PC CPS Gaming AMD R566 kèm màn hình,https://cellphones.com.vn/pc-cps-gaming-amd-r566-kem-man-hinh.html,pc,Unknown,16990000,23890000,"Giảm 
29%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-gaming-amd-r566-kem-man-hinh-326.jpg,2026-07-14T22:22:21.274509
PC CPS Gaming G14 i5 14600K / 16GB - 256GB / RTX 5060,https://cellphones.com.vn/pc-cps-gaming-g14.html,pc,Unknown,24990000,37590000,"Giảm 
34%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-gaming-g14-021.jpg,2026-07-14T22:22:21.351974
PC CPS X ASUS Gaming Intel i5 Gen 14 Kèm màn hình,https://cellphones.com.vn/pc-cps-asus-gaming-intel-i5-gen-14.html,pc,ASUS,22490000,32890000,"Giảm 
32%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-asus-gaming-intel-i5-gen-14-326.jpg,2026-07-14T22:22:21.421363
PC CPS X ASUS Gaming Intel i3 Gen 12 Kèm màn hình,https://cellphones.com.vn/pc-cps-asus-gaming-intel-i3-gen-12.html,pc,ASUS,15490000,23190000,"Giảm 
33%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_868_1.png,2026-07-14T22:22:21.490575
PC CPS Văn Phòng S06 i3 14100 / 16GB - 256GB,https://cellphones.com.vn/may-tinh-pc-cps-van-phong-s06.html,pc,Unknown,10490000,16890000,"Giảm 
38%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tinh-pc-cps-van-phong-s06-04.png,2026-07-14T22:22:21.566511
Máy tính AIO ASUS P440VAK-WPC042W,https://cellphones.com.vn/may-tinh-aio-asus-p440vak-wpc042w.html,pc,ASUS,22480000,23190000,"Giảm 
3%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tinh-aio-asus-p440vak-wpc042w-05.jpg,2026-07-14T22:22:21.638464
PC ASUS V501MV-05210H048W,https://cellphones.com.vn/pc-asus-v501mv-05210h048w.html,pc,ASUS,17990000,23390000,"Giảm 
23%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-asus-v501mv-05210h048w_1_.png,2026-07-14T22:22:21.710036
PC Mini Asus NUC 14 PRO+ Revel Canyon White U7,https://cellphones.com.vn/may-tinh-pc-mini-asus-nuc-14-pro-revel-canyon-white-u7.html,pc,ASUS,21890000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-van-phong-s4-spa_1_5.png,2026-07-14T22:22:21.787365
PC Rosa Office 3200G,https://cellphones.com.vn/pc-rosa-office-amd-r3-3200g.html,pc,Unknown,8290000,9990000,"Giảm 
17%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-rosa-office-amd-r3-3200g_1_.png,2026-07-14T22:22:34.207247
PC CPS văn phòng S03 R5 5500GT / 8GB - 256GB,https://cellphones.com.vn/pc-cps-van-phong-s3-amd.html,pc,Unknown,8590000,12590000,"Giảm 
32%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-van-phong-s3-amd-77.jpg,2026-07-14T22:22:34.303791
PC CPS Gaming G10 R5 5500 / 8GB - 256GB / RTX 3050,https://cellphones.com.vn/pc-cps-gaming-g10.html,pc,Unknown,13990000,21190000,"Giảm 
34%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/1/g10_2.png,2026-07-14T22:22:34.384894
PC CPS văn phòng S05 i5 12400 / 8GB - 256GB,https://cellphones.com.vn/may-tinh-pc-cps-van-phong-s05.html,pc,Unknown,10390000,15690000,"Giảm 
34%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tinh-pc-cps-van-phong-s05-3261.png,2026-07-14T22:22:34.466005
PC CPS x MSI Gaming Intel I5 Gen 12 RTX 3060 12GB,https://cellphones.com.vn/pc-gaming-cps-x-msi-intel-i5-gen-12-rtx-3060.html,pc,MSI,22990000,30990000,"Giảm 
26%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/m/gm_1_.png,2026-07-14T22:22:34.547601
PC Rosa Office 5500GT,https://cellphones.com.vn/pc-rosa-office-amd-r5-5500gt.html,pc,Unknown,10690000,12990000,"Giảm 
18%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-rosa-office-amd-r5-5500gt.jpg,2026-07-14T22:22:34.627551
PC CPS x MSI Gaming Intel I5 Gen 12 RTX 3050 6GB,https://cellphones.com.vn/pc-gaming-cps-x-msi-intel-i5-gen-12-rtx-3050.html,pc,MSI,17990000,25890000,"Giảm 
31%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-gaming-cps-x-msi-intel-i5-gen-12-rtx-3050-326.jpg,2026-07-14T22:22:34.709913
PC CPS Core Work X147F406 i7-14700F / RTX 4060 / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-x147f406.html,pc,Unknown,31890000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-van-phong-s4-spa_2_5.png,2026-07-14T22:22:34.779631
PC CPS Creator Pro 570 AMD Ryzen 7 5700X / RX 7600,https://cellphones.com.vn/pc-cps-creator-pro-570.html,pc,Unknown,21990000,33690000,"Giảm 
35%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-creator-pro-570-3261.jpg,2026-07-14T22:22:34.874356
PC CPS Đồ Hoạ D04 i7 14700F / 16GB - 512GB / RTX 5060,https://cellphones.com.vn/pc-cps-do-hoa-d4.html,pc,Unknown,30990000,43890000,"Giảm 
29%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-do-hoa-d4-326.jpg,2026-07-14T22:22:34.961849
PC CPS Core Work S560 AMD Ryzen 5 5600GT / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-s560.html,pc,Unknown,9990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-core-work-s560-018.png,2026-07-14T22:22:35.046364
PC CPS văn phòng Intel I3 Gen 12 kèm màn hình,https://cellphones.com.vn/pc-van-phong-cps-intel-i3-gen-12.html,pc,Unknown,9990000,16190000,"Giảm 
38%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-van-phong-cps-intel-i3-gen-12-326.jpg,2026-07-14T22:22:35.152172
PC CPS Đồ Hoạ D09 i5 14700K / 32GB - 512GB / RTX 5060 Ti,https://cellphones.com.vn/may-tinh-pc-cps-do-hoa-d09.html,pc,Unknown,54990000,78390000,"Giảm 
30%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tinh-pc-cps-do-hoa-d09.jpg,2026-07-14T22:22:35.239950
Máy tính AIO ASUS P440VAK-WPC043W,https://cellphones.com.vn/may-tinh-aio-asus-p440vak-wpc043w.html,pc,ASUS,23190000,29990000,"Giảm 
23%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tinh-aio-asus-p440vak-wpc043w_1_.png,2026-07-14T22:22:35.346631
PC CPS x Gigabyte Gaming A5650,https://cellphones.com.vn/pc-gaming-cps-gigabyte-a5650.html,pc,Gigabyte,12990000,19990000,"Giảm 
35%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-gaming-cps-gigabyte-a5650_1_.png,2026-07-14T22:22:35.431781
PC CPS Văn Phòng S07 i5 14400 / 16GB - 256GB,https://cellphones.com.vn/may-tinh-pc-cps-van-phong-s07.html,pc,Unknown,13490000,19090000,"Giảm 
29%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-tinh-pc-cps-van-phong-s07-1.jpg,2026-07-14T22:22:35.517501
PC CPS Creator AI A770 AMD Ryzen 7 7700X / RTX 5070,https://cellphones.com.vn/pc-cps-creator-ai-a770.html,pc,Unknown,52990000,74190000,"Giảm 
29%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/0/d04_2.png,2026-07-14T22:22:35.604590
PC CPS Đồ Hoạ D03 i7 14700F / 16GB - 256GB / RTX 3050,https://cellphones.com.vn/pc-cps-do-hoa-d3.html,pc,Unknown,25490000,35490000,"Giảm 
28%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_468_1__2.png,2026-07-14T22:22:35.680696
PC CPS X MSI Gaming AMD R5 Kèm màn hình,https://cellphones.com.vn/pc-cps-msi-gaming-amd-r5.html,pc,MSI,17490000,24890000,"Giảm 
30%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-msi-gaming-amd-r5-3263.jpg,2026-07-14T22:22:35.771656
PC CPS Creator AI H147 i7-14700K / RTX 5080,https://cellphones.com.vn/pc-cps-creator-ai-h147.html,pc,Unknown,80990000,101990000,"Giảm 
21%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_812.png,2026-07-14T22:22:35.853819
